CODIGO,NOME,CONCELHO
160611,Lavradas,1606
160612,Lindoso,1606
160613,Nogueira,1606
160614,Oleiros,1606
160615,"Paço Vedro de Magalhães",1606
160616,"Ponte da Barca",1606
160617,Ruivos,1606
160618,"Touvedo (Salvador)",1606
160619,Sampriz,1606
160620,"Vila Chã (Santiago)",1606
160621,"Vila Chã (S João Baptista)",1606
160622,"Touvedo (S Lourenço)",1606
160623,"Vade (S Pedro)",1606
160624,"Vade (S Tomé)",1606
160625,"Vila Nova de Muía",1606
160701,Anais,1607
160702,Arca,1607
160703,Arcos,1607
160704,Arcozelo,1607
160705,Ardegão,1607
160706,Barrio,1607
160707,"Beiral do Lima",1607
160708,Bertiandos,1607
160709,Boalhosa,1607
160710,Brandara,1607
160711,Cabaços,1607
160712,Cabração,1607
160713,Calheiros,1607
160714,Calvelo,1607
160715,Cepões,1607
160716,Correlhã,1607
160717,Estorãos,1607
160718,Facha,1607
160719,Feitosa,1607
160720,"Fojo Lobal",1607
160721,Fontão,1607
160722,Fornelos,1607
160723,Freixo,1607
160724,Friastelas,1607
160725,Gaifar,1607
160726,Gandra,1607
160727,Gemieira,1607
160728,Gondufe,1607
160729,Labruja,1607
160730,Labrujó,1607
160731,Mato,1607
160732,"Moreira do Lima",1607
160733,Navió,1607
160734,Poiares,1607
160735,"Ponte de Lima",1607
160736,Queijada,1607
160737,"Refoios do Lima",1607
160738,Rendufe,1607
160739,Ribeira,1607
160740,Sá,1607
160741,Sandiães,1607
160742,"Santa Comba",1607
160743,"Santa Cruz do Lima",1607
160744,"Rebordões (Sta Maria)",1607
160745,Seara,1607
160746,Serdedelo,1607
160747,"Rebordões (Souto)",1607
160748,"Vilar das Almas",1607
160749,"Vilar do Monte",1607
160750,"Vitorino das Donas",1607
160751,"Vitorino dos Piães",1607
160801,Arão,1608
160802,Boivão,1608
160803,Cerdal,1608
160804,"Cristelo Covo",1608
160805,Fontoura,1608
160806,Friestas,1608
160807,Gandra,1608
160808,Ganfei,1608
160809,Gondomil,1608
160810,Sanfins,1608
160811,"São Julião",1608
160812,"São Pedro da Torre",1608
160813,Silva,1608
160814,Taião,1608
160815,Valença,1608
160816,Verdoejo,1608
160901,Afife,1609
160902,Alvarães,1609
160903,Amonde,1609
160904,"Vila Nova de Anha",1609
160905,Areosa,1609
160906,Barroselas,1609
160907,Cardielos,1609
160908,Carreço,1609
160909,Carvoeiro,1609
160910,"Castelo do Neiva",1609
160911,Darque,1609
160912,Deão,1609
160913,Deocriste,1609
160914,"Freixieiro de Soutelo",1609
160915,Lanheses,1609
160916,Mazarefes,1609
160917,Meadela,1609
160918,Meixedo,1609
160919,"VC Monserrate",1609
160920,Montaria,1609
160921,"Moreira de Geraz do Lima",1609
160922,Mujães,1609
160923,Neiva,1609
160924,Nogueira,1609
160925,Outeiro,1609
160926,Perre,1609
160927,"Portela Susã",1609
160928,Portuzelo,1609
160929,"Geraz do Lima (Sta Leocádia)",1609
160930,"Geraz do Lima (Sta Maria)",1609
160931,"VC Sta Maria Maior",1609
160932,Serreleis,1609
160933,Subportela,1609
160934,Torre,1609
160935,"Vila Franca",1609
160936,"Vila Fria",1609
160937,"Vila Mou",1609
160938,"Vila de Punhe",1609
160939,"Vilar de Murteda",1609
160940,Chafé,1609
161001,Campos,1610
161002,Candemil,1610
161003,Cornes,1610
161004,Covas,1610
161005,Gondar,1610
161006,Gondarém,1610
161007,Loivo,1610
161008,Lovelhe,1610
161009,Mentrestido,1610
161010,Nogueira,1610
161011,Reboreda,1610
161012,Sapardos,1610
161013,Sopo,1610
161014,"Vila Meã",1610
161015,"Vila Nova de Cerveira",1610
170101,Alijó,1701
170102,Amieiro,1701
170103,Carlão,1701
170104,"Casal de Loivos",1701
170105,Castedo,1701
170106,Cotas,1701
170107,Favaios,1701
170108,Pegarinhos,1701
170109,Pinhão,1701
170110,Pópulo,1701
170111,Ribalonga,1701
170112,"Sanfins do Douro",1701
170113,"Santa Eugénia",1701
170114,"São Mamede de Ribatua",1701
170115,"Vale de Mendiz",1701
170116,"Vila Chã",1701
170117,"Vila Verde",1701
170118,"Vilar de Maçada",1701
170119,"Vilarinho de Cotas",1701
170201,"Alturas de Barroso",1702
170202,Ardãos,1702
170203,Beça,1702
170204,Bobadela,1702
170205,Boticas,1702
170206,Cerdedo,1702
170207,Codessoso,1702
170208,"Covas do Barroso",1702
170209,Curros,1702
170210,Dornelas,1702
170211,"Fiães do Tamega",1702
170212,Granja,1702
170213,Pinho,1702
170214,"São Salvador de Viveiro",1702
170215,Sapiãos,1702
170216,Vilar,1702
170301,"Águas Frias",1703
170302,Anelhe,1703
170303,Arcossó,1703
170304,Bobadela,1703
170305,Bustelo,1703
170306,Calvão,1703
170307,Cela,1703
170309,"Cimo de Vila de Castanheira",1703
170310,Curalha,1703
170311,Eiras,1703
170312,Ervededo,1703
170313,Faiões,1703
170314,"Lama de Arcos",1703
170315,Loivos,1703
170316,Mairos,1703
170317,Moreiras,1703
170318,"Nogueira da Montanha",1703
170319,Oucidres,1703
170320,Oura,1703
170321,"Outeiro Seco",1703
170322,Paradela,1703
170323,"Povoa de Agrações",1703
170324,Redondelo,1703
170325,Roriz,1703
170326,Samaiões,1703
170327,Sanfins,1703
170328,Sanjurge,1703
170329,"Santa Leocádia",1703
170330,"Santo António de Monforte",1703
170331,"Santo Estevão",1703
170332,"São Julião de Montenegro",1703
170333,"São Pedro de Agostém",1703
170334,"São Vicente",1703
170335,"Seara Velha",1703
170336,Selhariz,1703
170337,"Soutelinho da Raia",1703
170338,Soutelo,1703
170339,Travancas,1703
170340,Tronco,1703
170341,"Vale de Anta",1703
170342,Vidago,1703
170343,"Vila Verde da Raia",1703
170344,"Vilar de Nantes",1703
170345,"Vilarelho da Raia",1703
170346,"Vilarinho das Paranheiras",1703
170347,"Vilas Boas",1703
170348,"Vilela Seca",1703
170349,"Vilela do Tamega",1703
170350,"Santa Maria Maior",1703
170351,Madalena,1703
170401,Barqueiros,1704
170402,Cidadelhe,1704
170403,Oliveira,1704
170404,"MF Sta Cristina",1704
170405,"MF S Nicolau",1704
170406,"Vila Jusã",1704
170407,"Vila Marim",1704
170501,Atei,1705
170502,Bilhó,1705
170503,Campanhó,1705
170504,Ermelo,1705
170505,"Mondim de Basto",1705
170506,Paradança,1705
170507,Pardelhas,1705
170508,"Vilar de Ferreiros",1705
170601,Cabril,1706
170602,"Cambeses do Rio",1706
170603,Cervos,1706
170604,Chã,1706
170605,Contim,1706
170606,Covelães,1706
170607,"Covelo do Geres",1706
170608,Donões,1706
170609,Ferral,1706
170610,Fervidelas,1706
170611,"Fiães do Rio",1706
170612,Gralhas,1706
170613,Meixedo,1706
170614,Meixide,1706
170615,Montalegre,1706
170616,Morgade,1706
170617,Mourilhe,1706
170618,Negrões,1706
170619,Outeiro,1706
170620,Padornelos,1706
170621,Padroso,1706
170622,Paradela,1706
170623,"Pitões das Junias",1706
170624,Pondras,1706
170625,Reigoso,1706
170626,Salto,1706
170627,"Santo André",1706
170628,"Vilar de Perdizes (S Miguel)",1706
170629,Sarraquinhos,1706
170630,Sezelhe,1706
170631,Solveira,1706
170632,Tourém,1706
170633,"Venda Nova",1706
170634,"Viade de Baixo",1706
170635,"Vila da Ponte",1706
170701,Candedo,1707
170702,Carva,1707
170703,Fiolhoso,1707
170704,Jou,1707
170705,Murça,1707
170706,Noura,1707
170707,Palheiros,1707
170708,"Valongo de Milhais",1707
170709,Vilares,1707
170801,Covelinhas,1708
170802,Fontelas,1708
170803,Galafura,1708
170804,Godim,1708
170805,Loureiro,1708
170806,"Moura Morta",1708
170807,"Peso da Régua",1708
170808,Poiares,1708
170809,Sedielos,1708
170810,"Vilarinho dos Freires",1708
170811,Vinhós,1708
170812,Canelas,1708
170901,Alvadia,1709
170902,Canedo,1709
170903,Cerva,1709
170904,Limões,1709
170905,"RP Salvador",1709
170906,"Santa Marinha",1709
170907,"Santo Aleixo de Além-Tamega",1709
171001,Celeiros,1710
171002,"Covas do Douro",1710
171003,"Gouvães do Douro",1710
171004,Gouvinhas,1710
171005,"Parada de Pinhão",1710
171006,"Paradela de Guiães",1710
171007,Passos,1710
171008,Provesende,1710
171009,Sabrosa,1710
171010,"São Cristovão do Douro",1710
171011,"São Lourenço de Ribapinhão",1710
171012,"São Martinho de Antas",1710
171013,"Souto Maior",1710
171014,"Torre de Pinhão",1710
171015,"Vilarinho de São Romão",1710
171101,"Alvações do Corgo",1711
171102,Cumeeira,1711
171103,Fontes,1711
171104,Fornelos,1711
171105,Louredo,1711
171106,Medrões,1711
171107,Sanhoane,1711
171108,"Lobrigos (S João Baptista)",1711
171109,"Lobrigos (S Miguel)",1711
171110,Sever,1711
171201,"Água Revés e Castro",1712
171202,Alvarelhos,1712
171203,Argeriz,1712
171204,Barreiros,1712
171205,Bouçoães,1712
171206,Canaveses,1712
171207,"Carrazedo de Montenegro",1712
171208,Curros,1712
171209,Ervões,1712
171210,Fiães,1712
171211,"Fornos do Pinhal",1712
171212,Friões,1712
171213,Lebução,1712
171214,Nozelos,1712
171215,"Padrela e Tazém",1712
171216,Possacos,1712
171217,"Rio Torto",1712
171218,Sanfins,1712
171219,"Santa Maria de Emeres",1712
171220,"Santa Valha",1712
171221,"Santiago de Ribeira de Alhariz",1712
171222,"São João da Corveira",1712
171223,"São Pedro de Veiga de Lila",1712
171224,Serapicos,1712
171225,Sonim,1712
171226,Tinhela,1712
171227,Vales,1712
171228,Valpaços,1712
171229,Vassal,1712
171230,"Veiga de Lila",1712
171231,Vilarandelo,1712
171301,Afonsim,1713
171302,"Alfarela de Jales",1713
171303,"Bornes de Aguiar",1713
171304,Bragado,1713
171305,Capeludos,1713
171306,"Gouvães da Serra",1713
171307,"Parada de Monteiros",1713
171308,Pensalvos,1713
171309,"Santa Marta da Montanha",1713
171310,"Soutelo de Aguiar",1713
171311,Telões,1713
171312,Tresminas,1713
171313,Valoura,1713
171314,"Vila Pouca de Aguiar",1713
171315,"Vreia de Bornes",1713
171316,"Vreia de Jales",1713
171317,"Sabroso de Aguiar",1713
171401,Abaçãs,1714
171402,Adoufe,1714
171403,Andrães,1714
171404,Arroios,1714
171405,Borbela,1714
171406,Campeã,1714
171407,Constantim,1714
171408,Ermida,1714
171409,Folhadela,1714
171410,Guiães,1714
171411,Justes,1714
171412,Lamares,1714
171413,"Lamas de Olo",1714
171414,Lordelo,1714
171415,Mateus,1714
171416,Mondrões,1714
171417,Mouçós,1714
171418,Nogueira,1714
171419,"VR N Sra da Conceição",1714
171420,"Parada de Cunhos",1714
171421,Pena,1714
171422,Quintã,1714
171423,"VR S Dinis",1714
171424,"VR S Pedro",1714
171425,"São Tomé do Castelo",1714
171426,Torgueda,1714
171427,"Vale de Nogueiras",1714
171428,"Vila Cova",1714
171429,"Vila Marim",1714
171430,"Vilarinho de Samardã",1714
180101,Aldeias,1801
180102,Aricera,1801
180103,Armamar,1801
180104,Cimbres,1801
180105,Coura,1801
180106,Folgosa,1801
180107,Fontelo,1801
180108,Goujoim,1801
180109,Queimada,1801
180110,Queimadela,1801
180111,"Santa Cruz",1801
180112,Santiago,1801
180113,"Santo Adrião",1801
180114,"São Cosmado",1801
180115,"São Martinho das Chãs",1801
180116,"São Romão",1801
180117,Tões,1801
180118,Vacalar,1801
180119,"Vila Seca",1801
180201,Beijos,1802
180202,"Cabanas de Viriato",1802
180203,Currelos,1802
180204,"Oliveira do Conde",1802
180205,Papizios,1802
180206,Parada,1802
180207,Sobral,1802
180301,Almofala,1803
180302,Alva,1803
180303,Cabril,1803
180304,"Castro Daire",1803
180305,Cujó,1803
180306,Ermida,1803
180307,Ester,1803
180308,Gafanhão,1803
180309,Gosende,1803
180310,Mamouros,1803
180311,Mezio,1803
180312,Mões,1803
180313,Moledo,1803
180314,Monteiras,1803
180315,"Moura Morta",1803
180316,"Parada de Ester",1803
180317,Pepim,1803
180318,Picão,1803
180319,Pinheiro,1803
180320,Reriz,1803
180321,Ribolhos,1803
180322,"São Joaninho",1803
180401,Alhões,1804
180402,Bustelo,1804
180403,Cinfães,1804
180404,Espadanedo,1804
180405,"Ferreiros de Tendais",1804
180406,Fornelos,1804
180407,Gralheira,1804
180408,Moimenta,1804
180409,Nespereira,1804
180410,"Oliveira do Douro",1804
180411,Ramires,1804
180412,"Santiago de Piães",1804
180413,"São Cristovão de Nogueira",1804
180414,Souselo,1804
180415,Tarouquela,1804
180416,Tendais,1804
180417,Travanca,1804
180501,"L Almacave",1805
180502,Avões,1805
180503,Bigorne,1805
180504,Britiande,1805
180505,Cambres,1805
180506,Cepões,1805
180507,Ferreirim,1805
180508,"Ferreiros de Avões",1805
180509,Figueira,1805
180510,Lalim,1805
180511,Lazarim,1805
180512,Magueija,1805
180513,Meijinhos,1805
180514,Melcões,1805
180515,"Parada do Bispo",1805
180516,Penajoia,1805
180517,Penude,1805
180518,Pretarouca,1805
180519,Samodães,1805
180520,Sande,1805
180521,"L Sé",1805
180522,Valdigem,1805
180523,"Várzea de Abrunhais",1805
180524,"Vila Nova de Souto D¿El-Rei",1805
180601,Abrunhosa-a-Velha,1806
180602,Alcafache,1806
180603,"Chãs de Tavares",1806
180604,"Cunha Alta",1806
180605,"Cunha Baixa",1806
180606,Espinho,1806
180607,"Fornos de Maceira Dão",1806
180608,Freixiosa,1806
180609,"Lobelhe do Mato",1806
180610,Mangualde,1806
180611,Mesquitela,1806
180612,"Moimenta de Maceira Dão",1806
180613,"Povoa de Cervães",1806
180614,"Quintela de Azurara",1806
180615,"Santiago de Cassurrães",1806
180616,"São João da Fresta",1806
180617,"Travanca de Tavares",1806
180618,"Várzea de Tavares",1806
180701,"Aldeia de Nacomba",1807
180702,Alvite,1807
180703,Arcozelos,1807
180704,Ariz,1807
180705,Baldos,1807
180706,Cabaços,1807
180707,Caria,1807
180708,Castelo,1807
180709,Leomil,1807
180710,"Moimenta da Beira",1807
180711,Nagosa,1807
180712,Paradinha,1807
180713,Passo,1807
180714,"Pera Velha",1807
180715,Peva,1807
180716,Rua,1807
180717,Sarzedo,1807
180718,Segões,1807
180719,Sever,1807
180720,Vilar,1807
180801,Almaça,1808
180802,Cercosa,1808
180803,Cortegaça,1808
180804,Espinho,1808
180805,Marmeleira,1808
180806,Mortágua,1808
180807,Pala,1808
180808,Sobral,1808
180809,Trezoi,1808
180810,"Vale de Remigio",1808
180901,"Canas de Senhorim",1809
180902,"Carvalhal Redondo",1809
180903,Nelas,1809
180904,Santar,1809
180905,Senhorim,1809
180906,"Vilar Seco",1809
180907,Aguieira,1809
180908,"Lapa do Lobo",1809
180909,Moreira,1809
181001,Arca,1810
181002,"Arcozelo das Maias",1810
181003,Destriz,1810
181004,"Oliveira de Frades",1810
181005,Pinheiro,1810
181006,Reigoso,1810
181007,Ribeiradio,1810
181008,"São João da Serra",1810
181009,"São Vicente de Lafões",1810
181010,Sejães,1810
181011,"Souto de Lafões",1810
181012,Varzielas,1810
181101,Antas,1811
181102,"Castelo de Penalva",1811
181103,Esmolfe,1811
181104,Germil,1811
181105,Insua,1811
181106,Lusinde,1811
181107,Mareco,1811
181108,Matela,1811
181109,Pindo,1811
181110,Real,1811
181111,Sezures,1811
181112,Trancozelos,1811
181113,"Vila Cova do Covelo",1811
181201,Antas,1812
181202,Beselga,1812
181203,Castainço,1812
181204,Granja,1812
181205,Ourozinho,1812
181206,Penedono,1812
181207,"Penela da Beira",1812
181208,"Póvoa de Penela",1812
181209,Souto,1812
181301,Anreade,1813
181302,Barro,1813
181303,Carquere,1813
181304,Feirão,1813
181305,Felgueiras,1813
181306,Freigil,1813
181307,Miomães,1813
181308,Ovadas,1813
181309,Panchorra,1813
181310,Paus,1813
181311,Resende,1813
181312,"São Cipriano",1813
181313,"São João de Fontoura",1813
181314,"São Martinho de Mouros",1813
181315,"São Romão de Aregos",1813
181401,"Couto do Mosteiro",1814
181402,Óvoa,1814
181403,"Pinheiro de Ázere",1814
181404,"Santa Comba Dão",1814
181405,"São Joaninho",1814
181406,"São João de Areias",1814
181407,Treixedo,1814
181408,Vimieiro,1814
181409,Nagosela,1814
181501,"Castanheira do Sul",1815
181502,"Ervedosa do Douro",1815
181503,Espinhosa,1815
181504,"Nagoselo do Douro",1815
181505,"Paredes da Beira",1815
181506,Pereiros,1815
181507,Riodades,1815
181508,"São João da Pesqueira",1815
181509,"Soutelo do Douro",1815
181510,Trevões,1815
181511,"Vale da Figueira",1815
181512,"Valongo dos Azeites",1815
181513,"Várzea de Trevões",1815
181514,Vilarouco,1815
181601,Baiões,1816
181602,Bordonhos,1816
181603,Candal,1816
181604,Carvalhais,1816
181605,"Covas do Rio",1816
181606,"Figueiredo de Alva",1816
181607,Manhouce,1816
181608,"Pindelo dos Milagres",1816
181609,Pinho,1816
181610,"Santa Cruz da Trapa",1816
181611,"São Cristovão de Lafões",1816
181612,"São Felix",1816
181613,"São Martinho das Moitas",1816
181614,"São Pedro do Sul",1816
181615,Serrazes,1816
181616,Sul,1816
181617,Valadares,1816
181618,Várzea,1816
181619,"Vila Maior",1816
181701,"Águas Boas",1817
181702,Avelal,1817
181703,Decermilo,1817
181704,"Ferreira de Aves",1817
181705,Forles,1817
181706,Mioma,1817
181707,"Rio de Moinhos",1817
181708,Romãs,1817
181709,"São Miguel de Vila Boa",1817
181710,Satão,1817
181711,"Silvã de Cima",1817
181712,"Vila Longa",1817
181801,Arnas,1818
181802,Carregal,1818
181803,Chosendo,1818
181804,Cunha,1818
181805,Escurquela,1818
181806,Faia,1818
181807,Ferreirim,1818
181808,"Fonte Arcada",1818
181809,Freixinho,1818
181810,Granjal,1818
181811,Lamosa,1818
181812,Macieira,1818
181813,Penso,1818
181814,Quintela,1818
181815,Sarzeda,1818
181816,Sernancelhe,1818
181817,"Vila da Ponte",1818
181901,Adorigo,1819
181902,Arcos,1819
181903,Barcos,1819
181904,Chavães,1819
181905,Desejosa,1819
181906,"Granja do Tedo",1819
181907,Granjinha,1819
181908,Longa,1819
181909,Paradela,1819
181910,Pereiro,1819
181911,Pinheiros,1819
181912,"Santa Leocadia",1819
181913,Sendim,1819
181914,Tabuaço,1819
181915,Távora,1819
181916,"Vale de Figueira",1819
181917,"Valença do Douro",1819
182001,Dalvares,1820
182002,Gouviães,1820
182003,"Granja Nova",1820
182004,"Mondim da Beira",1820
182005,Salzedas,1820
182006,"São João de Tarouca",1820
182007,Tarouca,1820
182008,Ucanha,1820
182009,"Várzea da Serra",1820
182010,"Vila Chã da Beira",1820
182101,"Barreiro de Besteiros",1821
182102,"Campo de Besteiros",1821
182103,"Canas de Santa Maria",1821
182104,Caparrosa,1821
182105,Castelões,1821
182106,Dardavaz,1821
182107,"Ferreiros do Dão",1821
182108,Guardão,1821
182109,Lajeosa,1821
182110,"Lobão da Beira",1821
182111,Molelos,1821
182112,Mosteirinho,1821
182113,"Mosteiro de Fráguas",1821
182114,Mouraz,1821
182115,Nandufe,1821
182116,"Parada de Gonta",1821
182117,Sabugosa,1821
182118,"Santiago de Besteiros",1821
182119,"São João do Monte",1821
182120,"São Miguel do Outeiro",1821
182121,Silvares,1821
182122,Tonda,1821
182123,Tondela,1821
182124,"Vila Nova da Rainha",1821
182125,"Vilar de Besteiros",1821
182126,Tourigo,1821
182201,Alhais,1822
182202,Fráguas,1822
182203,Pendilhe,1822
182204,Queiriga,1822
182205,Touro,1822
182206,"Vila Cova a Coelheira",1822
182207,"Vila Nova de Paiva",1822
182301,Abraveses,1823
182302,Barreiros,1823
182303,"Boa Aldeia",1823
182304,Bodiosa,1823
182305,Calde,1823
182306,Campo,1823
182307,Cavernães,1823
182308,Cepões,1823
182309,"Coração de Jesus",1823
182310,Cota,1823
182311,"Couto de Baixo",1823
182312,"Couto de Cima",1823
182313,Fail,1823
182314,Farminhão,1823
182315,Fragosela,1823
182316,Lordosa,1823
182317,Silgueiros,1823
182318,Mundão,1823
182319,Orgens,1823
182320,Povolide,1823
182321,Ranhados,1823
182322,Ribafeita,1823
182323,"Rio de Loba",1823
182324,"Santa Maria",1823
182325,"Santos Evos",1823
182326,"São Cipriano",1823
182327,"São João de Lourosa",1823
182328,"São José",1823
182329,"São Pedro de France",1823
182330,"São Salvador",1823
182331,Torredeita,1823
182332,"Vil de Souto",1823
182333,"Vila Chã de Sá",1823
182334,Repeses,1823
182401,Alcofra,1824
182402,Cambra,1824
182403,Campia,1824
182404,"Carvalhal de Vermilhas",1824
182405,Fataunços,1824
182406,"Figueiredo das Donas",1824
182407,"Fornelo do Monte",1824
182408,"Paços de Vilharigues",1824
182409,Queirã,1824
182410,"São Miguel do Mato",1824
182411,Ventosa,1824
182412,Vouzela,1824
310101,"Arco da Calheta",3101
310102,Calheta,3101
310103,"Estreito da Calheta",3101
310104,"Fajã da Ovelha",3101
310105,"Jardim do Mar",3101
310106,"Paúl do Mar",3101
310107,"Ponta do Pargo",3101
310108,Prazeres,3101
310201,"Câmara de Lobos",3102
310202,"Curral das Freiras",3102
310203,"Estreito de Câmara de Lobos",3102
310204,"Quinta Grande",3102
310205,"Jardim da Serra",3102
310301,"Imaculado Coração de Maria",3103
310302,Monte,3103
310303,"F Sta Luzia",3103
310304,"F Sta Maria Maior",3103
310305,"Santo António",3103
310306,"São Gonçalo",3103
310307,"São Martinho",3103
310308,"F S Pedro",3103
310309,"São Roque",3103
310310,"F Sé",3103
310401,"Água de Pena",3104
310402,Caniçal,3104
310403,Machico,3104
310404,"Porto da Cruz",3104
310405,"Santo António da Serra",3104
310501,Canhas,3105
310502,"Madalena do Mar",3105
310503,"Ponta do Sol",3105
310601,"Achadas da Cruz",3106
310602,"Porto Moniz",3106
310603,"Ribeira da Janela",3106
310604,Seixal,3106
310701,Campanário,3107
310702,"Ribeira Brava",3107
310703,"Serra de Água",3107
310704,Tábua,3107
310802,Camacha,3108
310803,Caniço,3108
310804,Gaula,3108
310805,"Santa Cruz",3108
310806,"Santo António da Serra",3108
310901,"Arco de São Jorge",3109
310902,Faial,3109
310903,Santana,3109
310904,"São Jorge",3109
310905,"São Roque do Faial",3109
310906,Ilha,3109
311001,"Boa Ventura",3110
311002,"Ponta Delgada",3110
311003,"São Vicente",3110
320101,"Porto Santo",3201
410101,Almagreira,4101
410102,"Santa Bárbara",4101
410103,"Santo Espirito",4101
410104,"São Pedro",4101
410105,"Vila do Porto",4101
420101,"Água de Pau",4201
420102,Cabouco,4201
420103,"L N Sra do Rosário",4201
420104,"L Sta Cruz",4201
420105,"Ribeira Chã",4201
420201,Achada,4202
420202,Achadinha,4202
420203,"Lomba da Fazenda",4202
420204,Nordeste,4202
420205,Nordestinho,4202
420206,Salga,4202
420207,Santana,4202
420301,Arrifes,4203
420302,Bretanha,4203
420303,Candelaria,4203
420304,Capelas,4203
420305,Covoada,4203
420306,"Fajã de Baixo",4203
420307,"Fajã de Cima",4203
420308,"Fenais da Luz",4203
420309,Feteiras,4203
420310,Ginetes,4203
420311,Mosteiros,4203
420312,"PD Matriz",4203
420313,"PD S José",4203
420314,"PD S Pedro",4203
420315,Relva,4203
420316,Remédios,4203
420317,"Rosto do Cão (Livramento)",4203
420318,"Rosto do Cão (S Roque)",4203
420319,"Santa Bárbara",4203
420320,"Santo António",4203
420321,"São Vicente Ferreira",4203
420322,"Sete Cidades",4203
420401,"Água Retorta",4204
420402,"Faial da Terra",4204
420403,Furnas,4204
420404,"N Sra dos Remédios",4204
420405,Povoação,4204
420406,"Ribeira Quente",4204
420501,Calhetas,4205
420502,"Fenais da Ajuda",4205
420503,"Lomba da Maia",4205
420504,"Lomba de São Pedro",4205
420505,Maia,4205
420506,"Pico da Pedra",4205
420507,"Porto Formoso",4205
420508,"Rabo de Peixe",4205
420509,"RG Conceição",4205
420510,"RG Matriz",4205
420511,"Ribeira Seca",4205
420512,Ribeirinha,4205
420513,"Santa Bárbara",4205
420514,"São Brás",4205
420601,"Água de Alto",4206
420602,"Ponta Garça",4206
420603,"Ribeira das Tainhas",4206
420604,"VFC S Miguel",4206
420605,"VFC S Pedro",4206
430101,Altares,4301
430102,"Angra (N Sra da Conceição)",4301
430103,"Angra (Sta Luzia)",4301
430104,"Angra (S Pedro)",4301
430105,"Angra (Sé)",4301
430106,"Cinco Ribeiras",4301
430107,"Doze Ribeiras",4301
430108,Feteira,4301
430109,"Porto Judeu",4301
430110,"Posto Santo",4301
430111,Raminho,4301
430112,Ribeirinha,4301
430113,"Santa Bárbara",4301
430114,"São Bartolomeu de Regatos",4301
430115,"São Bento",4301
430116,"São Mateus da Calheta",4301
430117,Serreta,4301
430118,"Terra Chã",4301
430119,"Vila de São Sebastião",4301
430201,Agualva,4302
430202,Biscoitos,4302
430203,"Cabo da Praia",4302
430204,"Fonte do Bastardo",4302
430205,Fontinhas,4302
430206,Lajes,4302
430207,"Praia da Vitória (Sta Cruz)",4302
430208,"Quatro Ribeiras",4302
430209,"São Brás",4302
430210,"Vila Nova",4302
440101,Guadalupe,4401
440102,Luz,4401
440103,"São Mateus",4401
440104,"Santa Cruz da Graciosa",4401
450101,Calheta,4501
450102,"Norte Pequeno",4501
450103,"Ribeira Seca",4501
450104,"Santo Antão",4501
450105,"Topo (N Sra do Rosário)",4501
450201,"Manadas (Sta Bárbara)",4502
450202,"Norte Grande (Neves)",4502
450203,Rosais,4502
450204,"Santo Amaro",4502
450205,"Urzelina (S Mateus)",4502
450206,"V S Jorge",4502
460101,"Calheta de Nesquim",4601
460102,"Lajes do Pico",4601
460103,Piedade,4601
460104,Ribeiras,4601
460105,Ribeirinha,4601
460106,"São João",4601
460201,Bandeiras,4602
460202,Candelaria,4602
460203,"Criação Velha",4602
460204,Madalena,4602
460205,"São Caetano",4602
460206,"São Mateus",4602
460301,Prainha,4603
460302,"Santa Luzia",4603
460303,"Santo Amaro",4603
460304,"Santo António",4603
460305,"São Roque do Pico",4603
470101,Capelo,4701
470102,"Castelo Branco",4701
470103,Cedros,4701
470104,Feteira,4701
470105,Flamengos,4701
470106,"H Angústias",4701
470107,"H Conceição",4701
470108,"H Matriz",4701
470109,"Pedro Miguel",4701
470110,"Praia do Almoxarife",4701
470111,"Praia do Norte",4701
470112,Ribeirinha,4701
470113,Salão,4701
480101,"Fajã Grande",4801
480102,Fajãzinha,4801
480103,Fazenda,4801
480104,Lajedo,4801
480105,"Lajes das Flores",4801
480106,Lomba,4801
480107,Mosteiro,4801
480201,Caveira,4802
480202,Cedros,4802
480203,"Ponta Delgada",4802
480204,"Santa Cruz das Flores",4802
490101,Corvo,4901
